Movie_ID,Title,Year,Duration,Language,Country,Content_rating,Imdb_Score,Budget,Gross,Profit,Director_Name
3057,Mystic Pizza,1988,104,English,USA,R,6.2,6000000.0,12793213.0,6793213.0,Donald Petrie
3058,Sliding Doors,1998,99,English,UK,R,6.8,9000000.0,11883495.0,2883495.0,Peter Howitt
3059,Tales from the Hood,1995,98,English,USA,R,6.1,6000000.0,11797927.0,5797927.0,Rusty Cundieff
3060,The Last King of Scotland,2006,121,English,UK,R,7.7,6000000.0,17605861.0,11605861.0,Kevin Macdonald
3061,Halloween 5,1989,96,English,USA,X,5.2,3000000.0,11642254.0,8642254.0,Dominique Othenin-Girard
3062,Bernie,2011,99,English,USA,PG-13,6.8,5000000.0,9203192.0,4203192.0,Richard Linklater
3063,Pollock,2000,122,English,USA,R,7.0,6000000.0,8596914.0,2596914.0,Ed Harris
3064,200 Cigarettes,1999,101,English,USA,R,5.9,6000000.0,6851636.0,851636.0,Risa Bramon Garcia
3065,The Words,2012,102,English,USA,PG-13,7.1,6000000.0,11434867.0,5434867.0,Brian Klugman
3066,Casa de mi Padre,2012,84,Spanish,USA,R,5.5,6000000.0,5895238.0,-104762.0,Matt Piedmont
3067,City Island,2009,104,English,USA,PG-13,7.4,6000000.0,6670712.0,670712.0,Raymond De Felitta
3068,The Guard,2011,96,English,Ireland,R,7.3,6000000.0,5359774.0,-640226.0,John Michael McDonagh
3069,College,2008,94,English,USA,R,4.6,6500000.0,4693919.0,-1806081.0,Deb Hagan
3070,The Virgin Suicides,1999,90,English,USA,R,7.2,6000000.0,4859475.0,-1140525.0,Sofia Coppola
3071,Miss March,2009,90,English,USA,R,5.1,6000000.0,4542775.0,-1457225.0,Zach Cregger
3072,Wish I Was Here,2014,106,English,USA,R,6.7,6000000.0,3588432.0,-2411568.0,Zach Braff
3073,Simply Irresistible,1999,96,English,Germany,PG-13,5.3,6000000.0,4394936.0,-1605064.0,Mark Tarlov
3074,Hedwig and the Angry Inch,2001,95,English,USA,R,7.8,6000000.0,3029081.0,-2970919.0,John Cameron Mitchell
3075,Only the Strong,1993,99,English,USA,PG-13,6.7,6000000.0,3273588.0,-2726412.0,Sheldon Lettich
3076,Shattered Glass,2003,99,English,USA,PG-13,7.2,6000000.0,2207975.0,-3792025.0,Billy Ray
3077,Novocaine,2001,95,English,USA,R,5.8,6000000.0,2025238.0,-3974762.0,David Atkins
3078,The Wackness,2008,99,English,USA,R,7.0,6000000.0,2077046.0,-3922954.0,Jonathan Levine
3079,Beastmaster 2: Through the Portal of Time,1991,107,English,USA,PG-13,3.8,6000000.0,869325.0,-5130675.0,Sylvio Tabet
3080,The 5th Quarter,2010,90,English,USA,PG,5.7,6000000.0,399611.0,-5600389.0,Rick Bieber
3081,The Greatest,2009,96,English,USA,R,6.7,6000000.0,115862.0,-5884138.0,Shana Feste
3082,Come Early Morning,2006,97,English,USA,R,6.2,6000000.0,117560.0,-5882440.0,Joey Lauren Adams
3083,Lucky Break,2001,107,English,UK,PG-13,6.2,6000000.0,54606.0,-5945394.0,Peter Cattaneo
3084,"Surfer, Dude",2008,85,English,USA,R,4.7,6000000.0,36497.0,-5963503.0,S.R. Bindler
3085,Deadfall,2012,95,English,USA,R,6.3,12000000.0,65804.0,-11934196.0,Stefan Ruzowitzky
3086,L'auberge espagnole,2002,111,French,France,R,7.3,5300000.0,3895664.0,-1404336.0,Cédric Klapisch
3087,Winter in Wartime,2008,103,Dutch,Netherlands,R,7.1,4000000.0,542860.0,-3457140.0,Martin Koolhoven
3088,The Protector,2005,111,Thai,Thailand,R,7.1,200000000.0,11905519.0,-188094481.0,Prachya Pinkaew
3089,Bend It Like Beckham,2002,112,English,UK,PG-13,6.7,3500159.0,32541719.0,29041560.0,Gurinder Chadha
3090,Sunshine State,2002,141,English,USA,PG-13,6.9,5600000.0,3064356.0,-2535644.0,John Sayles
3091,Crossover,2006,95,English,USA,PG-13,2.1,5600000.0,7009668.0,1409668.0,Preston A. Whitmore II
3092,[Rec] 2,2009,85,Spanish,Spain,R,6.6,5600000.0,27024.0,-5572976.0,Jaume Balagueró
3093,The Sting,1973,129,English,USA,PG,8.3,5500000.0,159600000.0,154100000.0,George Roy Hill
3094,Chariots of Fire,1981,125,English,UK,PG,7.2,5500000.0,58800000.0,53300000.0,Hugh Hudson
3095,Diary of a Mad Black Woman,2005,116,English,USA,PG-13,5.6,5500000.0,50382128.0,44882128.0,Darren Grant
3096,Shine,1996,105,English,Australia,PG-13,7.7,5500000.0,35811509.0,30311509.0,Scott Hicks
3097,Don Jon,2013,90,English,USA,R,6.6,3000000.0,24475193.0,21475193.0,Joseph Gordon-Levitt
3098,Ghost World,2001,111,English,USA,R,7.4,7000000.0,6200756.0,-799244.0,Terry Zwigoff
3099,Iris,2001,91,English,UK,R,7.1,5500000.0,1292119.0,-4207881.0,Richard Eyre
3100,The Chorus,2004,97,French,France,PG-13,7.9,5500000.0,3629758.0,-1870242.0,Christophe Barratier
3101,Mambo Italiano,2003,92,English,Canada,R,6.7,5000000.0,6239558.0,1239558.0,Émile Gaudreault
3102,Wonderland,2003,104,English,USA,R,6.6,5000000.0,1056102.0,-3943898.0,James Cox
3103,Do the Right Thing,1989,120,English,USA,R,7.9,6500000.0,27545445.0,21045445.0,Spike Lee
3104,Harvard Man,2001,99,English,USA,R,4.9,5500000.0,56007.0,-5443993.0,James Toback
3105,Le Havre,2011,93,French,Finland,Not Rated,7.2,3850000.0,611709.0,-3238291.0,Aki Kaurismäki
3106,R100,2013,99,Japanese,Japan,Unrated,6.1,5500000.0,22770.0,-5477230.0,Hitoshi Matsumoto
3107,Salvation Boulevard,2011,96,English,USA,R,5.3,9000000.0,27445.0,-8972555.0,George Ratliff
3108,The Ten,2007,96,English,USA,R,5.0,5250000.0,766487.0,-4483513.0,David Wain
3109,Headhunters,2011,100,Norwegian,Norway,R,7.6,30300000.0,1196752.0,-29103248.0,Morten Tyldum
3110,Saint Ralph,2004,98,English,Canada,PG-13,7.6,6000000.0,795126.0,-5204874.0,Michael McGowan
3111,Insidious: Chapter 2,2013,106,English,USA,PG-13,6.6,5000000.0,83574831.0,78574831.0,James Wan
3112,Saw II,2005,95,English,USA,R,6.6,4000000.0,87025093.0,83025093.0,Darren Lynn Bousman
3113,10 Cloverfield Lane,2016,104,English,USA,PG-13,7.3,15000000.0,71897215.0,56897215.0,Dan Trachtenberg
3114,Jackass: The Movie,2002,87,English,USA,R,6.6,5000000.0,64267897.0,59267897.0,Jeff Tremaine
3115,Lights Out,2016,81,English,USA,PG-13,6.9,4900000.0,56536016.0,51636016.0,David F. Sandberg
3116,Paranormal Activity 3,2011,94,English,USA,R,5.8,5000000.0,104007828.0,99007828.0,Henry Joost
3117,Ouija,2014,89,English,USA,PG-13,4.4,5000000.0,50820940.0,45820940.0,Stiles White
3118,A Nightmare on Elm Street 3: Dream Warriors,1987,88,English,USA,X,6.6,4500000.0,44793200.0,40293200.0,Chuck Russell
3119,Instructions Not Included,2013,115,Spanish,Mexico,PG-13,7.6,5000000.0,44456509.0,39456509.0,Eugenio Derbez
3120,Paranormal Activity 4,2012,96,English,USA,R,4.6,5000000.0,53884821.0,48884821.0,Henry Joost
3121,The Robe,1953,135,English,USA,Unrated,6.8,5000000.0,36000000.0,31000000.0,Henry Koster
3122,Freddy's Dead: The Final Nightmare,1991,93,English,USA,R,4.9,8500000.0,34872293.0,26372293.0,Rachel Talalay
3123,Monster,2003,109,English,USA,R,7.3,4500000.0,34468224.0,29968224.0,Patty Jenkins
3124,Paranormal Activity: The Marked Ones,2014,101,English,USA,R,5.0,5000000.0,32453345.0,27453345.0,Christopher Landon
3125,Dallas Buyers Club,2013,117,English,USA,R,8.0,5000000.0,27296514.0,22296514.0,Jean-Marc Vallée
3126,The Lazarus Effect,2015,83,English,USA,PG-13,5.2,3300000.0,25799043.0,22499043.0,David Gelb
3127,Memento,2000,113,English,USA,R,8.5,9000000.0,25530884.0,16530884.0,Christopher Nolan
3128,Oculus,2013,104,English,USA,R,6.5,5000000.0,27689474.0,22689474.0,Mike Flanagan
3129,Clerks II,2006,97,English,USA,R,7.4,5000000.0,24138847.0,19138847.0,Kevin Smith
3130,Billy Elliot,2000,110,English,UK,R,7.7,5000000.0,21994911.0,16994911.0,Stephen Daldry
3131,The Way Way Back,2013,103,English,USA,PG-13,7.4,5000000.0,21501098.0,16501098.0,Nat Faxon
3132,House Party 2,1991,94,English,USA,R,5.1,5000000.0,19281235.0,14281235.0,George Jackson
3133,Doug's 1st Movie,1999,77,English,USA,G,5.0,5000000.0,19421271.0,14421271.0,Maurice Joyce
3134,The Apostle,1997,134,English,USA,PG-13,7.2,5000000.0,20733485.0,15733485.0,Robert Duvall
3135,Our Idiot Brother,2011,90,English,USA,R,6.4,5000000.0,24809547.0,19809547.0,Jesse Peretz
3136,The Players Club,1998,104,English,USA,R,5.6,4500000.0,23031390.0,18531390.0,Ice Cube
3137,"As Above, So Below",2014,93,English,USA,R,6.1,5000000.0,21197315.0,16197315.0,John Erick Dowdle
3138,Addicted,2014,106,Spanish,USA,R,5.2,5000000.0,17382982.0,12382982.0,Bille Woodruff
3139,Eve's Bayou,1997,109,English,USA,R,7.3,6000000.0,14821531.0,8821531.0,Kasi Lemmons
3140,Still Alice,2014,101,English,USA,PG-13,7.5,5000000.0,18656400.0,13656400.0,Richard Glatzer
3141,Friday the 13th Part VIII: Jason Takes Manhattan,1989,100,English,USA,R,4.5,5000000.0,14343976.0,9343976.0,Rob Hedden
3142,My Big Fat Greek Wedding,2002,95,English,USA,PG,6.6,5000000.0,241437427.0,236437427.0,Joel Zwick
3143,Spring Breakers,2012,94,English,USA,R,5.3,5000000.0,14123773.0,9123773.0,Harmony Korine
3144,Halloween: The Curse of Michael Myers,1995,93,English,USA,R,4.9,5000000.0,15126948.0,10126948.0,Joe Chappelle
3145,Y Tu Mamá También,2001,106,Spanish,Mexico,R,7.7,2000000.0,13622333.0,11622333.0,Alfonso Cuarón
3146,Shaun of the Dead,2004,99,English,UK,R,8.0,4000000.0,13464388.0,9464388.0,Edgar Wright
3147,The Haunting of Molly Hartley,2008,82,English,USA,PG-13,3.8,5000000.0,13350177.0,8350177.0,Mickey Liddell
3148,Lone Star,1996,135,English,USA,R,7.6,5000000.0,13269963.0,8269963.0,John Sayles
3149,Halloween 4: The Return of Michael Myers,1988,88,English,USA,R,5.9,5000000.0,17768000.0,12768000.0,Dwight H. Little
3150,April Fool's Day,1986,89,English,USA,R,6.2,5000000.0,12947763.0,7947763.0,Fred Walton
3151,Diner,1982,110,English,USA,R,7.2,5000000.0,14100000.0,9100000.0,Barry Levinson
3152,Lone Wolf McQuade,1983,107,English,USA,PG,6.3,5000000.0,12200000.0,7200000.0,Steve Carver
3153,Apollo 18,2011,86,English,USA,PG-13,5.2,5000000.0,17683670.0,12683670.0,Gonzalo López-Gallego
3154,Sunshine Cleaning,2008,91,English,USA,R,6.9,8000000.0,12055108.0,4055108.0,Christine Jeffs
3155,No Escape,2015,103,English,USA,R,6.8,5000000.0,27285953.0,22285953.0,John Erick Dowdle
3156,Not Easily Broken,2009,99,English,USA,PG-13,6.1,8000000.0,10572742.0,2572742.0,Bill Duke
3157,Digimon: The Movie,2000,82,English,USA,PG,5.9,5000000.0,9628751.0,4628751.0,Mamoru Hosoda
3158,Saved!,2004,92,English,USA,PG-13,6.9,5000000.0,8786715.0,3786715.0,Brian Dannelly
3159,The Barbarian Invasions,2003,112,French,Canada,R,7.7,6000000.0,3432342.0,-2567658.0,Denys Arcand
3160,The Forsaken,2001,90,English,USA,R,5.3,5000000.0,6755271.0,1755271.0,J.S. Cardone
3161,UHF,1989,150,English,USA,PG-13,7.0,5000000.0,6157157.0,1157157.0,Jay Levey
3162,Slums of Beverly Hills,1998,91,English,USA,R,6.6,5000000.0,5480318.0,480318.0,Tamara Jenkins
3163,Made,2001,95,English,USA,R,6.4,5000000.0,5308707.0,308707.0,Jon Favreau
3164,Moon,2009,97,English,UK,R,7.9,5000000.0,5009677.0,9677.0,Duncan Jones
3165,The Sweet Hereafter,1997,112,English,Canada,R,7.7,5000000.0,4306697.0,-693303.0,Atom Egoyan
3166,Of Gods and Men,2010,122,French,France,PG-13,7.2,4000000.0,3950029.0,-49971.0,Xavier Beauvois
3167,Bottle Shock,2008,110,English,USA,PG-13,6.8,5000000.0,4040588.0,-959412.0,Randall Miller
3168,Heavenly Creatures,1994,108,English,New Zealand,R,7.4,5000000.0,3049135.0,-1950865.0,Peter Jackson
3169,90 Minutes in Heaven,2015,121,English,USA,PG-13,4.6,5000000.0,4700361.0,-299639.0,Michael Polish
3170,Everything Must Go,2010,97,English,USA,R,6.4,5000000.0,2711210.0,-2288790.0,Dan Rush
3171,Zero Effect,1998,116,English,USA,R,7.0,5000000.0,1980338.0,-3019662.0,Jake Kasdan
3172,The Machinist,2004,94,English,Spain,R,7.7,5000000.0,1082044.0,-3917956.0,Brad Anderson
3173,Light Sleeper,1992,103,English,USA,R,6.8,5000000.0,1100000.0,-3900000.0,Paul Schrader
3174,Kill the Messenger,2014,112,English,USA,R,7.0,5000000.0,2445646.0,-2554354.0,Michael Cuesta
3175,Rabbit Hole,2010,91,English,USA,PG-13,7.0,5000000.0,2221809.0,-2778191.0,John Cameron Mitchell
3176,Party Monster,2003,98,English,USA,R,6.3,5000000.0,296665.0,-4703335.0,Fenton Bailey
3177,Green Room,2015,95,English,USA,R,7.1,5000000.0,3219029.0,-1780971.0,Jeremy Saulnier
3178,Bottle Rocket,1996,91,English,USA,R,7.1,7000000.0,1040879.0,-5959121.0,Wes Anderson
3179,Albino Alligator,1996,97,English,USA,R,6.1,5000000.0,326308.0,-4673692.0,Kevin Spacey
3180,"Lovely, Still",2008,90,English,USA,PG,7.3,5000000.0,124720.0,-4875280.0,Nicholas Fackler
3181,Desert Blue,1998,90,English,USA,R,6.2,2000000.0,99147.0,-1900853.0,Morgan J. Freeman
3182,The Visit,2015,94,English,USA,PG-13,6.2,5000000.0,65069140.0,60069140.0,M. Night Shyamalan
3183,Redacted,2007,90,English,USA,R,6.2,5000000.0,65087.0,-4934913.0,Brian De Palma
3184,Fascination,2004,103,English,Germany,R,3.3,5000000.0,16066.0,-4983934.0,Klaus Menzel
3185,I Served the King of England,2006,113,Czech,Czech Republic,R,7.4,84450000.0,617228.0,-83832772.0,Jirí Menzel
3186,Sling Blade,1996,148,English,USA,R,8.0,890000.0,24475416.0,23585416.0,Billy Bob Thornton
3187,Hostel,2005,93,English,USA,R,5.9,4800000.0,47277326.0,42477326.0,Eli Roth
3188,Tristram Shandy: A Cock and Bull Story,2005,94,English,UK,R,6.8,2800000.0,1247453.0,-1552547.0,Michael Winterbottom
3189,Take Shelter,2011,121,English,USA,R,7.4,5000000.0,1729969.0,-3270031.0,Jeff Nichols
3190,Lady in White,1988,118,English,USA,R,6.7,4700000.0,1705139.0,-2994861.0,Frank LaLoggia
3191,The Texas Chainsaw Massacre 2,1986,101,English,USA,X,5.5,4700000.0,8025872.0,3325872.0,Tobe Hooper
3192,Only God Forgives,2013,90,English,Denmark,R,5.7,4800000.0,778565.0,-4021435.0,Nicolas Winding Refn
3193,The Names of Love,2010,100,French,France,R,7.2,4600000.0,513836.0,-4086164.0,Michel Leclerc
3194,Savage Grace,2007,97,English,Spain,Not Rated,5.9,4600000.0,434417.0,-4165583.0,Tom Kalin
3195,Police Academy,1984,96,English,USA,R,6.7,4500000.0,81200000.0,76700000.0,Hugh Wilson
3196,Four Weddings and a Funeral,1994,117,English,UK,R,7.1,4500000.0,52700832.0,48200832.0,Mike Newell
3197,25th Hour,2002,108,English,USA,R,7.7,15000000.0,13060843.0,-1939157.0,Spike Lee
3198,Bound,1996,109,English,USA,R,7.4,4500000.0,3798532.0,-701468.0,Lana Wachowski
3199,Requiem for a Dream,2000,102,English,USA,R,8.4,4500000.0,3609278.0,-890722.0,Darren Aronofsky
3200,Tango,1998,115,Spanish,Spain,PG-13,7.2,700000000.0,1687311.0,-698312689.0,Carlos Saura
3201,Moms' Night Out,2014,98,English,USA,PG,5.4,5000000.0,10429707.0,5429707.0,Andrew Erwin
3202,Donnie Darko,2001,133,English,USA,R,8.1,4500000.0,727883.0,-3772117.0,Richard Kelly
3203,Character,1997,122,Dutch,Netherlands,R,7.8,4500000.0,713413.0,-3786587.0,Mike van Diem
3204,Spun,2002,106,English,USA,R,6.8,2000000.0,410241.0,-1589759.0,Jonas Åkerlund
3205,Lady Vengeance,2005,112,Korean,South Korea,R,7.7,4200000000.0,211667.0,-4199788333.0,Chan-wook Park
3206,Mean Machine,2001,99,English,UK,R,6.5,2500000.0,92191.0,-2407809.0,Barry Skolnick
3207,Exiled,2006,110,Cantonese,Hong Kong,R,7.3,35000000.0,49413.0,-34950587.0,Johnnie To
3208,After.Life,2009,104,English,USA,R,5.9,4500000.0,108229.0,-4391771.0,Agnieszka Wojtowicz-Vosloo
3209,One Flew Over the Cuckoo's Nest,1975,133,English,USA,R,8.7,4400000.0,112000000.0,107600000.0,Milos Forman
3210,The Sweeney,2012,112,English,UK,R,6.1,3000000.0,26345.0,-2973655.0,Nick Love
3211,Whale Rider,2002,101,English,New Zealand,PG-13,7.6,6000000.0,20772796.0,14772796.0,Niki Caro
3212,Night Watch,2004,104,Russian,Russia,R,6.5,4200000.0,1487477.0,-2712523.0,Timur Bekmambetov
3213,The Crying Game,1992,112,English,UK,R,7.3,2300000.0,62549000.0,60249000.0,Neil Jordan
3214,Porky's,1981,94,English,Canada,R,6.2,4000000.0,105500000.0,101500000.0,Bob Clark
3215,Survival of the Dead,2009,90,English,USA,R,5.0,4000000.0,101055.0,-3898945.0,George A. Romero
3216,Lost in Translation,2003,101,English,USA,R,7.8,4000000.0,44566004.0,40566004.0,Sofia Coppola
3217,Annie Hall,1977,93,English,USA,PG,8.1,4000000.0,39200000.0,35200000.0,Woody Allen
3218,The Greatest Show on Earth,1952,152,English,USA,Not Rated,6.7,4000000.0,36000000.0,32000000.0,Cecil B. DeMille
3219,Monster's Ball,2001,112,English,USA,R,7.1,4000000.0,31252964.0,27252964.0,Marc Forster
3220,Maggie,2015,95,English,USA,PG-13,5.6,8500000.0,131175.0,-8368825.0,Henry Hobson
3221,Leaving Las Vegas,1995,111,English,USA,R,7.6,3600000.0,31968347.0,28368347.0,Mike Figgis
3222,The Boy Next Door,2015,91,English,USA,R,4.6,4000000.0,35385560.0,31385560.0,Rob Cohen
3223,The Kids Are All Right,2010,106,English,USA,R,7.1,3500000.0,20803237.0,17303237.0,Lisa Cholodenko
3224,They Live,1988,93,English,USA,R,7.3,4000000.0,13008928.0,9008928.0,John Carpenter
3225,The Last Exorcism Part II,2013,93,English,France,PG-13,4.0,5000000.0,15152879.0,10152879.0,Ed Gass-Donnelly
3226,Boyhood,2014,165,English,USA,R,8.0,4000000.0,25359200.0,21359200.0,Richard Linklater
3227,Scoop,2006,96,English,UK,PG-13,6.7,4000000.0,10515579.0,6515579.0,Woody Allen
3228,The Wash,2001,93,English,USA,R,4.6,4000000.0,10097096.0,6097096.0,DJ Pooh
3229,3 Strikes,2000,82,English,USA,R,4.0,6000000.0,9821335.0,3821335.0,DJ Pooh
3230,The Cooler,2003,101,English,USA,R,7.0,3200000.0,8243880.0,5043880.0,Wayne Kramer
3231,The Night Listener,2006,81,English,USA,R,5.9,4000000.0,7825820.0,3825820.0,Patrick Stettner
3232,The Orphanage,2007,105,Spanish,Spain,R,7.5,3400000.0,7159147.0,3759147.0,J.A. Bayona
3233,A Haunted House 2,2014,86,English,USA,R,4.7,4000000.0,17314483.0,13314483.0,Michael Tiddes
3234,The Rules of Attraction,2002,110,English,USA,R,6.7,4000000.0,6525762.0,2525762.0,Roger Avary
3235,Four Rooms,1995,110,English,USA,R,6.7,4000000.0,4301331.0,301331.0,Allison Anders
3236,Secretary,2002,104,English,USA,R,7.1,4000000.0,4046737.0,46737.0,Steven Shainberg
3237,The Real Cancun,2003,96,English,USA,R,2.7,8000000.0,3713002.0,-4286998.0,Rick de Oliveira
3238,Talk Radio,1988,110,English,USA,R,7.3,4000000.0,3468572.0,-531428.0,Oliver Stone
3239,Waiting for Guffman,1996,84,English,USA,R,7.6,4000000.0,2892582.0,-1107418.0,Christopher Guest
3240,Love Stinks,1999,94,English,USA,R,5.8,4000000.0,2800000.0,-1200000.0,Jeff Franklin
3241,You Kill Me,2007,93,English,USA,R,6.5,4000000.0,2426851.0,-1573149.0,John Dahl
3242,Thumbsucker,2005,96,English,USA,R,6.6,4000000.0,1325073.0,-2674927.0,Mike Mills
3243,Mirrormask,2005,101,English,UK,PG,6.9,4000000.0,864959.0,-3135041.0,Dave McKean
3244,Samsara,2011,102,None,USA,PG-13,8.5,4000000.0,2601847.0,-1398153.0,Ron Fricke
3245,The Barbarians,1987,87,English,USA,R,4.8,4000000.0,800000.0,-3200000.0,Ruggero Deodato
3246,Poolhall Junkies,2002,99,English,USA,R,7.0,4000000.0,562059.0,-3437941.0,Mars Callahan
3247,The Loss of Sexual Innocence,1999,106,English,USA,R,5.4,4000000.0,399793.0,-3600207.0,Mike Figgis
3248,Joe,2013,117,English,USA,R,6.9,4000000.0,371897.0,-3628103.0,David Gordon Green
3249,Shooting Fish,1997,99,English,UK,PG,6.6,3000000.0,302204.0,-2697796.0,Stefan Schwartz
3250,Prison,1987,102,English,USA,R,5.9,1300000.0,354704.0,-945296.0,Renny Harlin
3251,Psycho Beach Party,2000,85,English,Australia,Unrated,6.3,1500000.0,265107.0,-1234893.0,Robert Lee King
3252,The Big Tease,1999,86,English,UK,R,6.3,4000000.0,185577.0,-3814423.0,Kevin Allen
3253,Trust,2010,106,English,USA,R,7.0,9500000.0,58214.0,-9441786.0,David Schwimmer
3254,An Everlasting Piece,2000,103,English,USA,R,6.3,14000000.0,75078.0,-13924922.0,Barry Levinson
3255,Adore,2013,112,English,Australia,R,6.2,16000000.0,317125.0,-15682875.0,Anne Fontaine
3256,Mondays in the Sun,2002,113,Spanish,Spain,R,7.7,4000000.0,146402.0,-3853598.0,Fernando León de Aranoa
3257,Stake Land,2010,98,English,USA,R,6.5,650000.0,18469.0,-631531.0,Jim Mickle
3258,The Last Time I Committed Suicide,1997,92,English,USA,R,5.8,4000000.0,12836.0,-3987164.0,Stephen Kay
3259,Futuro Beach,2014,106,Portuguese,Brazil,Unrated,6.1,4000000.0,20262.0,-3979738.0,Karim Aïnouz
3260,Gone with the Wind,1939,226,English,USA,G,8.2,3977000.0,198655278.0,194678278.0,Victor Fleming
3261,Desert Dancer,2014,104,English,UK,PG-13,6.0,4000000.0,143653.0,-3856347.0,Richard Raymond
3262,Major Dundee,1965,152,English,USA,Approved,6.8,3800000.0,14873.0,-3785127.0,Sam Peckinpah
3263,Annie Get Your Gun,1950,107,English,USA,Passed,7.0,3768785.0,8000000.0,4231215.0,George Sidney
3264,Defendor,2009,95,English,Canada,R,6.8,3500000.0,37606.0,-3462394.0,Peter Stebbings
3265,The Pirate,1948,102,English,USA,Approved,7.1,3700000.0,2956000.0,-744000.0,Vincente Minnelli
3266,The Good Heart,2009,99,English,Iceland,R,6.9,3800000.0,19959.0,-3780041.0,Dagur Kári
3267,The History Boys,2006,109,English,UK,R,6.9,2000000.0,2706659.0,706659.0,Nicholas Hytner
3268,The Full Monty,1997,91,English,UK,R,7.2,3500000.0,45857453.0,42357453.0,Peter Cattaneo
3269,Airplane!,1980,88,English,USA,PG,7.8,3500000.0,83400000.0,79900000.0,Jim Abrahams
3270,Friday,1995,97,English,USA,R,7.3,3500000.0,27900000.0,24400000.0,F. Gary Gray
3271,Menace II Society,1993,97,English,USA,R,7.5,3500000.0,27900000.0,24400000.0,Albert Hughes
3272,Creepshow 2,1987,85,English,USA,R,6.0,3500000.0,14000000.0,10500000.0,Michael Gornick
3273,The Witch,2015,92,English,USA,R,6.8,3500000.0,25138292.0,21638292.0,Robert Eggers
3274,I Got the Hook Up,1998,93,English,USA,R,3.9,3500000.0,10305534.0,6805534.0,Michael Martin
3275,She's the One,1996,96,English,USA,R,6.1,3500000.0,9449219.0,5949219.0,Edward Burns
3276,Gods and Monsters,1998,105,English,USA,R,7.5,3500000.0,6390032.0,2890032.0,Bill Condon
3277,The Secret in Their Eyes,2009,129,Spanish,Argentina,R,8.2,2000000.0,20167424.0,18167424.0,Juan José Campanella
3278,Evil Dead II,1987,37,English,USA,X,7.8,3600000.0,5923044.0,2323044.0,Sam Raimi
3279,Pootie Tang,2001,81,English,USA,PG-13,5.2,3000000.0,3293258.0,293258.0,Louis C.K.
3280,La otra conquista,1998,106,Spanish,Mexico,R,6.8,3500000.0,886410.0,-2613590.0,Salvador Carrasco
3281,Trollhunter,2010,103,Norwegian,Norway,PG-13,7.0,19900000.0,252652.0,-19647348.0,André Øvredal
3282,Ira & Abby,2006,101,English,USA,R,6.5,3500000.0,220234.0,-3279766.0,Robert Cary
3283,Winter Passing,2005,98,English,USA,R,6.4,3500000.0,101228.0,-3398772.0,Adam Rapp
3284,D.E.B.S.,2004,91,English,USA,PG-13,5.3,3500000.0,96793.0,-3403207.0,Angela Robinson
3285,March of the Penguins,2005,80,French,France,G,7.6,8000000.0,77413017.0,69413017.0,Luc Jacquet
3286,Margin Call,2011,107,English,USA,R,7.1,3500000.0,5354039.0,1854039.0,J.C. Chandor
3287,Choke,2008,92,English,USA,R,6.5,3000000.0,2926565.0,-73435.0,Clark Gregg
3288,Whiplash,2014,107,English,USA,R,8.5,3300000.0,13092000.0,9792000.0,Damien Chazelle
3289,City of God,2002,135,Portuguese,Brazil,R,8.7,3300000.0,7563397.0,4263397.0,Fernando Meirelles
3290,Human Traffic,1999,99,English,UK,R,7.1,2200000.0,104257.0,-2095743.0,Justin Kerrigan
3291,The Hunt,2012,115,Danish,Denmark,R,8.3,3800000.0,610968.0,-3189032.0,Thomas Vinterberg
3292,Bella,2006,91,English,USA,PG-13,7.4,3300000.0,8108247.0,4808247.0,Alejandro Monteverde
3293,Maria Full of Grace,2004,101,Spanish,Colombia,R,7.5,3000000.0,6517198.0,3517198.0,Joshua Marston
3294,Beginners,2010,105,English,USA,R,7.2,3200000.0,5776314.0,2576314.0,Mike Mills
3295,Animal House,1978,109,English,USA,R,7.6,3000000.0,141600000.0,138600000.0,John Landis
3296,Goldfinger,1964,110,English,UK,Approved,7.8,3000000.0,51100000.0,48100000.0,Guy Hamilton
3297,Trainspotting,1996,94,English,UK,R,8.2,3500000.0,16501785.0,13001785.0,Danny Boyle
3298,The Original Kings of Comedy,2000,115,English,USA,R,6.6,3000000.0,38168022.0,35168022.0,Spike Lee
3299,Paranormal Activity 2,2010,98,English,USA,R,5.7,3000000.0,84749884.0,81749884.0,Tod Williams
3300,Waking Ned Devine,1998,91,English,UK,PG,7.4,3000000.0,24788807.0,21788807.0,Kirk Jones
3301,Bowling for Columbine,2002,120,English,Germany,R,8.0,4000000.0,21244913.0,17244913.0,Michael Moore
3302,A Nightmare on Elm Street 2: Freddy's Revenge,1985,87,English,USA,R,5.4,2200000.0,30000000.0,27800000.0,Jack Sholder
3303,A Room with a View,1985,117,English,UK,Unrated,7.4,3000000.0,20966644.0,17966644.0,James Ivory
3304,The Purge,2013,85,English,USA,R,5.7,3000000.0,64423650.0,61423650.0,James DeMonaco
3305,Sinister,2012,110,English,USA,R,6.8,3000000.0,48056940.0,45056940.0,Scott Derrickson
3306,Martin Lawrence Live: Runteldat,2002,113,English,USA,R,5.4,3000000.0,19184015.0,16184015.0,David Raynr
3307,Air Bud,1997,98,English,USA,PG,5.1,3000000.0,24629916.0,21629916.0,Charles Martin Smith
3308,Jason Lives: Friday the 13th Part VI,1986,86,English,USA,R,5.9,3000000.0,19472057.0,16472057.0,Tom McLoughlin
